id,event_id,event_ts,curr_price,past_prices,past_timestamps,mean,std,is_anomaly,z_score,alert_id
2563,f49071ed23c81d43c947cec9539a51ffd99240e73310385f44fa4208d21cb43d,2026-04-21T05:17:00.000Z,0.9987061716171092,"[0.9984516458518602, 0.998431609607268, 0.9986261414508668, 0.9985182421676905, 0.9985204530224407, 0.9984413844870782, 0.9984163804282407, 0.9983633387272095, 0.998390496347857, 0.9984003403002679, 0.9984336324037378, 0.9984682717863274, 0.9984544179743603, 0.9984917289958946, 0.9984809303084411, 0.9984321925464904, 0.9984605831262169, 0.9984003891551652, 0.9984668511182446, 0.9984344258783171, 0.9985009122203141, 0.9984310190317175, 0.9983947483932673, 0.9984267302108197, 0.9984088177219127, 0.9984772433716512, 0.9984588880324918, 0.9984552198694957, 0.9984755461093774, 0.9985610149736847, 0.9985185637951719, 0.9985138109833721, 0.9984417231718307, 0.9984699974202697, 0.9984904362960548]","[2026-04-21 02:20:00, 2026-04-21 02:25:00, 2026-04-21 02:30:00, 2026-04-21 02:35:00, 2026-04-21 02:40:00, 2026-04-21 02:45:00, 2026-04-21 02:52:00, 2026-04-21 02:57:00, 2026-04-21 03:02:00, 2026-04-21 03:07:00, 2026-04-21 03:12:00, 2026-04-21 03:17:00, 2026-04-21 03:22:00, 2026-04-21 03:27:00, 2026-04-21 03:32:00, 2026-04-21 03:37:00, 2026-04-21 03:42:00, 2026-04-21 03:47:00, 2026-04-21 03:52:00, 2026-04-21 03:57:00, 2026-04-21 04:02:00, 2026-04-21 04:07:00, 2026-04-21 04:12:00, 2026-04-21 04:17:00, 2026-04-21 04:22:00, 2026-04-21 04:27:00, 2026-04-21 04:33:00, 2026-04-21 04:37:00, 2026-04-21 04:42:00, 2026-04-21 04:47:00, 2026-04-21 04:52:00, 2026-04-21 04:57:00, 2026-04-21 05:02:00, 2026-04-21 05:07:00, 2026-04-21 05:12:00]",0.9984602322081545,5.119283709165796E-5,true,4.804176188054107,f49071ed23c81d43c947cec9539a51ffd99240e73310385f44fa4208d21cb43d
1975,2b476cc80694bdcbf0ead1d4e1a67c97ea80696ce36688934aeab1bc47c1e468,2026-04-21T05:18:00.000Z,9.3588989583179,"[9.301243854911265, 9.301113442937654, 9.303149416242233, 9.30618703095526, 9.305052462339603, 9.301384656971452, 9.294996091190658, 9.291696394342473, 9.280254853901049, 9.269725898403973, 9.265830704978747, 9.261047880220655, 9.253159497915295, 9.261629334855515, 9.27383687573598, 9.277905387431451, 9.270937109347912, 9.276449452213862, 9.293443748796356, 9.298524335797449, 9.296595481367167, 9.295589457411435, 9.288523271893514, 9.285067857194578, 9.280727178495402, 9.296974732901829, 9.29949069798174, 9.304112858517861, 9.304883112500871, 9.305979996630521, 9.311246567617081, 9.321248319015462, 9.325452639177193, 9.339113129551505, 9.363761722913763]","[2026-04-21 02:20:00, 2026-04-21 02:26:00, 2026-04-21 02:31:00, 2026-04-21 02:36:00, 2026-04-21 02:41:00, 2026-04-21 02:46:00, 2026-04-21 02:53:00, 2026-04-21 02:58:00, 2026-04-21 03:03:00, 2026-04-21 03:08:00, 2026-04-21 03:13:00, 2026-04-21 03:18:00, 2026-04-21 03:23:00, 2026-04-21 03:28:00, 2026-04-21 03:33:00, 2026-04-21 03:38:00, 2026-04-21 03:43:00, 2026-04-21 03:48:00, 2026-04-21 03:53:00, 2026-04-21 03:58:00, 2026-04-21 04:03:00, 2026-04-21 04:08:00, 2026-04-21 04:13:00, 2026-04-21 04:18:00, 2026-04-21 04:23:00, 2026-04-21 04:28:00, 2026-04-21 04:33:00, 2026-04-21 04:38:00, 2026-04-21 04:43:00, 2026-04-21 04:48:00, 2026-04-21 04:53:00, 2026-04-21 04:58:00, 2026-04-21 05:03:00, 2026-04-21 05:08:00, 2026-04-21 05:13:00]",9.294466727218822,0.02206470553284005,true,2.9201491496534975,2b476cc80694bdcbf0ead1d4e1a67c97ea80696ce36688934aeab1bc47c1e468
36507,a296938e002fef1946ada5748fc45f583ec4aefa825a0462dd803b4122f97bbb,2026-04-21T05:18:00.000Z,0.001845235087638337,"[0.0018281679353008228, 0.0018257124192602575, 0.0018286725054310754, 0.001830054962041882, 0.0018298949209095113, 0.0018287866336262808, 0.0018278483177140937, 0.001827438769456015, 0.001825650786343343, 0.0018228034695840084, 0.0018218268862518117, 0.0018211657399300467, 0.0018201943419405282, 0.0018207649397518986, 0.0018246959308980343, 0.0018277836546509024, 0.0018233613470839212, 0.0018236507900642083, 0.001827956132752495, 0.001829294996843913, 0.0018276075628097116, 0.0018272796453953155, 0.0018258851393718769, 0.0018249778557804662, 0.0018224523240811107, 0.0018235502679589835, 0.0018275607051894652, 0.0018293304939725429, 0.0018302567965162021, 0.0018300367897934576, 0.0018312657458337278, 0.001833507989840611, 0.0018341969681376336, 0.001841392253259312, 0.0018474543283628915]","[2026-04-21 02:20:00, 2026-04-21 02:26:00, 2026-04-21 02:31:00, 2026-04-21 02:36:00, 2026-04-21 02:40:00, 2026-04-21 02:46:00, 2026-04-21 02:52:00, 2026-04-21 02:58:00, 2026-04-21 03:02:00, 2026-04-21 03:08:00, 2026-04-21 03:13:00, 2026-04-21 03:18:00, 2026-04-21 03:23:00, 2026-04-21 03:27:00, 2026-04-21 03:33:00, 2026-04-21 03:37:00, 2026-04-21 03:43:00, 2026-04-21 03:48:00, 2026-04-21 03:53:00, 2026-04-21 03:58:00, 2026-04-21 04:02:00, 2026-04-21 04:07:00, 2026-04-21 04:12:00, 2026-04-21 04:17:00, 2026-04-21 04:22:00, 2026-04-21 04:27:00, 2026-04-21 04:33:00, 2026-04-21 04:37:00, 2026-04-21 04:42:00, 2026-04-21 04:47:00, 2026-04-21 04:52:00, 2026-04-21 04:57:00, 2026-04-21 05:02:00, 2026-04-21 05:08:00, 2026-04-21 05:12:00]",0.0018277851527468102,5.371471142460584E-6,true,3.2486323446081853,a296938e002fef1946ada5748fc45f583ec4aefa825a0462dd803b4122f97bbb
34466,35483897221d5cd9b9b08408c4c891474fd31130e145bdf2cfec4575ab538883,2026-04-21T05:17:00.000Z,0.00769564747180662,"[0.00753356654783973, 0.007520750494070676, 0.0075362685909085856, 0.0075544122964643235, 0.007555892194161363, 0.007550185155931162, 0.0075329020555067435, 0.007524241229339606, 0.007512354425886729, 0.007492446221636665, 0.007490073341145836, 0.007481234223738475, 0.007469566700085492, 0.007476656780355573, 0.0075047091674788, 0.007513892935299109, 0.007506211448369568, 0.007507502071575753, 0.007530701052374574, 0.007549718020562274, 0.0075463534488379586, 0.007558610847092421, 0.007569653900943933, 0.007570012277334427, 0.007550203824660031, 0.007562549167832763, 0.007574389817241269, 0.007573097654820924, 0.007575410309641563, 0.0075684352481122374, 0.007569866225939062, 0.00759108815522919, 0.007622702967624357, 0.007679301243384247, 0.007711579855012958]","[2026-04-21 02:20:00, 2026-04-21 02:25:00, 2026-04-21 02:30:00, 2026-04-21 02:35:00, 2026-04-21 02:39:00, 2026-04-21 02:45:00, 2026-04-21 02:52:00, 2026-04-21 02:57:00, 2026-04-21 03:02:00, 2026-04-21 03:07:00, 2026-04-21 03:12:00, 2026-04-21 03:17:00, 2026-04-21 03:22:00, 2026-04-21 03:27:00, 2026-04-21 03:32:00, 2026-04-21 03:37:00, 2026-04-21 03:42:00, 2026-04-21 03:47:00, 2026-04-21 03:52:00, 2026-04-21 03:57:00, 2026-04-21 04:03:00, 2026-04-21 04:08:00, 2026-04-21 04:13:00, 2026-04-21 04:18:00, 2026-04-21 04:23:00, 2026-04-21 04:28:00, 2026-04-21 04:33:00, 2026-04-21 04:37:00, 2026-04-21 04:42:00, 2026-04-21 04:47:00, 2026-04-21 04:52:00, 2026-04-21 04:57:00, 2026-04-21 05:03:00, 2026-04-21 05:08:00, 2026-04-21 05:12:00]",0.007547615425612526,5.009010594808866E-5,true,2.955315094512043,35483897221d5cd9b9b08408c4c891474fd31130e145bdf2cfec4575ab538883
29420,baabb29ec4caca2638166d3f5b10714ea83151d98eee9889af25fe6417ed8874,2026-04-21T05:17:00.000Z,0.6920720333590923,"[0.6883211750604689, 0.688205029993396, 0.6885466533145177, 0.6898816212374994, 0.6897553984878618, 0.6894795863578258, 0.6880632945590817, 0.6877986804272715, 0.6871777565518501, 0.6862526554134194, 0.68616700286121, 0.685332543402797, 0.6844973339535224, 0.684526316441904, 0.6857194654822082, 0.685918930166608, 0.6851516513577026, 0.6846279304912933, 0.6857648012526786, 0.6864488844659711, 0.6863333584219811, 0.6866448451370881, 0.6862690024923565, 0.6858292175947758, 0.6848125608141129, 0.6847020847303646, 0.6854090022841662, 0.6855818571193354, 0.6858666852583601, 0.685849948526687, 0.6863473632764389, 0.6868456279230677, 0.688001923305483, 0.6899047159045003, 0.6923797373640885]","[2026-04-21 02:20:00, 2026-04-21 02:25:00, 2026-04-21 02:30:00, 2026-04-21 02:34:00, 2026-04-21 02:39:00, 2026-04-21 02:45:00, 2026-04-21 02:52:00, 2026-04-21 02:57:00, 2026-04-21 03:02:00, 2026-04-21 03:07:00, 2026-04-21 03:12:00, 2026-04-21 03:17:00, 2026-04-21 03:22:00, 2026-04-21 03:27:00, 2026-04-21 03:32:00, 2026-04-21 03:37:00, 2026-04-21 03:42:00, 2026-04-21 03:47:00, 2026-04-21 03:52:00, 2026-04-21 03:57:00, 2026-04-21 04:03:00, 2026-04-21 04:08:00, 2026-04-21 04:13:00, 2026-04-21 04:18:00, 2026-04-21 04:23:00, 2026-04-21 04:28:00, 2026-04-21 04:33:00, 2026-04-21 04:37:00, 2026-04-21 04:42:00, 2026-04-21 04:47:00, 2026-04-21 04:52:00, 2026-04-21 04:57:00, 2026-04-21 05:03:00, 2026-04-21 05:08:00, 2026-04-21 05:12:00]",0.6868118468980541,0.0018268966765976956,true,2.8793015655567715,baabb29ec4caca2638166d3f5b10714ea83151d98eee9889af25fe6417ed8874
3155,35f0ffa3b21686d1113040f0b12375fd1bc15d10239da87f988c29c3f433eb00,2026-04-21T05:18:00.000Z,74.71593424675348,"[74.60389710639872, 74.57267419950267, 74.57419010675267, 74.5728170916906, 74.57501256558524, 74.53728499106387, 74.4118893962432, 74.37856140294734, 74.30865351765503, 74.28131547568614, 74.27183733420848, 74.3512213230001, 74.27892532353083, 74.3085747058219, 74.36750844253952, 74.39909905306307, 74.36311317979002, 74.33000144790432, 74.36078008668007, 74.36555621820224, 74.34465953073362, 74.35687338161286, 74.31955553336749, 74.27900864980072, 74.28000625240095, 74.30545530163822, 74.31728319965174, 74.35495029558273, 74.34784692027796, 74.36250366990109, 74.39195013785368, 74.42186809548632, 74.4248483905174, 74.48849653781741, 74.69505309475424]","[2026-04-21 02:20:00, 2026-04-21 02:26:00, 2026-04-21 02:30:00, 2026-04-21 02:36:00, 2026-04-21 02:39:00, 2026-04-21 02:45:00, 2026-04-21 02:53:00, 2026-04-21 02:57:00, 2026-04-21 03:03:00, 2026-04-21 03:08:00, 2026-04-21 03:12:00, 2026-04-21 03:18:00, 2026-04-21 03:23:00, 2026-04-21 03:27:00, 2026-04-21 03:33:00, 2026-04-21 03:37:00, 2026-04-21 03:42:00, 2026-04-21 03:48:00, 2026-04-21 03:53:00, 2026-04-21 03:58:00, 2026-04-21 04:03:00, 2026-04-21 04:07:00, 2026-04-21 04:12:00, 2026-04-21 04:18:00, 2026-04-21 04:22:00, 2026-04-21 04:28:00, 2026-04-21 04:33:00, 2026-04-21 04:37:00, 2026-04-21 04:42:00, 2026-04-21 04:48:00, 2026-04-21 04:52:00, 2026-04-21 04:57:00, 2026-04-21 05:03:00, 2026-04-21 05:08:00, 2026-04-21 05:12:00]",74.39723634170464,0.10877483309792779,true,2.929886408209138,35f0ffa3b21686d1113040f0b12375fd1bc15d10239da87f988c29c3f433eb00
52,4909cd873d9ad151589a44d8842574583986519219ac9e8733b599afe013fdec,2026-04-21T05:17:00.000Z,1.4307260188469333,"[1.4250427348421182, 1.4249142888387165, 1.4256218825090534, 1.4252642594657696, 1.4250574816009831, 1.424502935323692, 1.4237442291333744, 1.4233979281810312, 1.4227178146653425, 1.422551122746687, 1.4224118418218967, 1.422016086500499, 1.4214543811990998, 1.4220723621217888, 1.423147535861704, 1.424025988407977, 1.423091471501107, 1.4233721510045483, 1.4245955546822926, 1.4247910173922775, 1.4248022435384742, 1.4254535710668828, 1.4264362028952577, 1.4259264381065866, 1.4254401011333009, 1.4253225953255537, 1.4256980827124406, 1.426253923992504, 1.4261403541872364, 1.426465576730426, 1.4269344772213126, 1.4277422009374963, 1.4284871926005516, 1.4291361598793426, 1.4309464841958446]","[2026-04-21 02:20:00, 2026-04-21 02:25:00, 2026-04-21 02:30:00, 2026-04-21 02:35:00, 2026-04-21 02:40:00, 2026-04-21 02:45:00, 2026-04-21 02:53:00, 2026-04-21 02:58:00, 2026-04-21 03:02:00, 2026-04-21 03:07:00, 2026-04-21 03:12:00, 2026-04-21 03:17:00, 2026-04-21 03:22:00, 2026-04-21 03:27:00, 2026-04-21 03:32:00, 2026-04-21 03:37:00, 2026-04-21 03:42:00, 2026-04-21 03:47:00, 2026-04-21 03:52:00, 2026-04-21 03:57:00, 2026-04-21 04:02:00, 2026-04-21 04:07:00, 2026-04-21 04:12:00, 2026-04-21 04:17:00, 2026-04-21 04:22:00, 2026-04-21 04:27:00, 2026-04-21 04:32:00, 2026-04-21 04:37:00, 2026-04-21 04:42:00, 2026-04-21 04:47:00, 2026-04-21 04:52:00, 2026-04-21 04:57:00, 2026-04-21 05:02:00, 2026-04-21 05:07:00, 2026-04-21 05:12:00]",1.4249993906378047,0.0020601816453220388,true,2.779671502331753,4909cd873d9ad151589a44d8842574583986519219ac9e8733b599afe013fdec
328,59ca27e75b189acf908c65041391faf6df20fa7de6f8ec3fe601c0ccf123fb01,2026-04-21T05:18:00.000Z,354.73700894900327,"[353.88377391319335, 353.82936714230965, 354.01144648290443, 353.98945044869834, 353.98090883912147, 354.0532342053965, 353.6824387313566, 353.98095954765415, 353.807382782204, 353.86956104434955, 353.7553751978794, 353.4702134378686, 352.965525910465, 352.96563373119125, 353.03221715998774, 353.2299703419155, 353.6548857809695, 353.68603407873303, 353.72187784276105, 353.99898942774337, 353.6353626776872, 353.38901097195935, 353.2774405292439, 353.109180625262, 353.1017030806944, 353.0751363930604, 353.3028057530086, 353.31496566088475, 353.23472405263885, 353.5139842606308, 353.72008554021426, 354.021186442377, 353.9304125693558, 354.3950267853692, 354.48889659667657]","[2026-04-21 02:19:00, 2026-04-21 02:25:00, 2026-04-21 02:30:00, 2026-04-21 02:36:00, 2026-04-21 02:40:00, 2026-04-21 02:45:00, 2026-04-21 02:52:00, 2026-04-21 02:58:00, 2026-04-21 03:03:00, 2026-04-21 03:08:00, 2026-04-21 03:13:00, 2026-04-21 03:18:00, 2026-04-21 03:22:00, 2026-04-21 03:27:00, 2026-04-21 03:33:00, 2026-04-21 03:38:00, 2026-04-21 03:43:00, 2026-04-21 03:47:00, 2026-04-21 03:52:00, 2026-04-21 03:58:00, 2026-04-21 04:03:00, 2026-04-21 04:07:00, 2026-04-21 04:12:00, 2026-04-21 04:17:00, 2026-04-21 04:23:00, 2026-04-21 04:28:00, 2026-04-21 04:32:00, 2026-04-21 04:37:00, 2026-04-21 04:43:00, 2026-04-21 04:47:00, 2026-04-21 04:52:00, 2026-04-21 04:58:00, 2026-04-21 05:03:00, 2026-04-21 05:08:00, 2026-04-21 05:12:00]",353.6308333710219,0.39557348520641783,true,2.796384538777076,59ca27e75b189acf908c65041391faf6df20fa7de6f8ec3fe601c0ccf123fb01
24478,6c5b95335122ea27e6f17984f0a90c0184b8eca52fc86618a46cecdb65e6a180,2026-04-21T05:18:00.000Z,3.78558140652914E-6,"[3.7381457374978725E-6, 3.7445303936110906E-6, 3.7502978511627687E-6, 3.7559317328975845E-6, 3.7546032403737977E-6, 3.749615017010979E-6, 3.747989349464216E-6, 3.7462180417593484E-6, 3.7425083975300406E-6, 3.745066080241133E-6, 3.744501649414941E-6, 3.744459213640103E-6, 3.7381458698516176E-6, 3.7419107603843045E-6, 3.744764948244694E-6, 3.741323400885106E-6, 3.7375679815859844E-6, 3.7388882488638076E-6, 3.743566984947666E-6, 3.744874590253413E-6, 3.7449691433491158E-6, 3.744744592746787E-6, 3.7439917475792163E-6, 3.744245807107659E-6, 3.739684193603896E-6, 3.7465097257112206E-6, 3.746026287337134E-6, 3.7499430667931126E-6, 3.7482366188126845E-6, 3.75264619548167E-6, 3.75955998807272E-6, 3.767176548312346E-6, 3.7681402011437512E-6, 3.773737236053433E-6, 3.7871680691762354E-6]","[2026-04-21 02:21:00, 2026-04-21 02:26:00, 2026-04-21 02:31:00, 2026-04-21 02:36:00, 2026-04-21 02:40:00, 2026-04-21 02:46:00, 2026-04-21 02:53:00, 2026-04-21 02:58:00, 2026-04-21 03:03:00, 2026-04-21 03:08:00, 2026-04-21 03:13:00, 2026-04-21 03:18:00, 2026-04-21 03:23:00, 2026-04-21 03:28:00, 2026-04-21 03:33:00, 2026-04-21 03:38:00, 2026-04-21 03:43:00, 2026-04-21 03:48:00, 2026-04-21 03:53:00, 2026-04-21 03:58:00, 2026-04-21 04:03:00, 2026-04-21 04:08:00, 2026-04-21 04:13:00, 2026-04-21 04:18:00, 2026-04-21 04:23:00, 2026-04-21 04:28:00, 2026-04-21 04:33:00, 2026-04-21 04:38:00, 2026-04-21 04:43:00, 2026-04-21 04:48:00, 2026-04-21 04:53:00, 2026-04-21 04:58:00, 2026-04-21 05:03:00, 2026-04-21 05:08:00, 2026-04-21 05:13:00]",3.748905397454327E-6,1.05914325016108E-8,true,3.462799679763352,6c5b95335122ea27e6f17984f0a90c0184b8eca52fc86618a46cecdb65e6a180
21159,568d09e707b929320970785286f43c8426815bf6d6bbecf25746cd80ceabfbd5,2026-04-21T05:18:00.000Z,0.25745518112816507,"[0.25575223311619927, 0.2554744427860607, 0.25589157626572656, 0.2560479104370347, 0.255821451501539, 0.2556617845657836, 0.25553052695456874, 0.2554830284139005, 0.255292516717933, 0.2548572420380805, 0.2548854269174858, 0.25470055727911284, 0.2542533642829333, 0.2549004917484962, 0.2553424766091174, 0.2552877959023741, 0.25481474072355287, 0.25483009043833826, 0.25522506175184106, 0.25550821951608577, 0.2554796420617217, 0.2552188949759866, 0.2551357962160147, 0.2550002775947073, 0.2548754923836328, 0.25510406346097303, 0.2552988212985366, 0.25565610905998865, 0.25551407211781807, 0.25568684618615933, 0.2558349965021639, 0.2561333428945546, 0.2565003336938621, 0.2570325138840474, 0.25767674567044785]","[2026-04-21 02:20:00, 2026-04-21 02:26:00, 2026-04-21 02:31:00, 2026-04-21 02:36:00, 2026-04-21 02:40:00, 2026-04-21 02:46:00, 2026-04-21 02:52:00, 2026-04-21 02:58:00, 2026-04-21 03:02:00, 2026-04-21 03:08:00, 2026-04-21 03:13:00, 2026-04-21 03:18:00, 2026-04-21 03:22:00, 2026-04-21 03:28:00, 2026-04-21 03:33:00, 2026-04-21 03:38:00, 2026-04-21 03:43:00, 2026-04-21 03:48:00, 2026-04-21 03:52:00, 2026-04-21 03:58:00, 2026-04-21 04:03:00, 2026-04-21 04:08:00, 2026-04-21 04:13:00, 2026-04-21 04:18:00, 2026-04-21 04:23:00, 2026-04-21 04:28:00, 2026-04-21 04:33:00, 2026-04-21 04:38:00, 2026-04-21 04:43:00, 2026-04-21 04:48:00, 2026-04-21 04:52:00, 2026-04-21 04:57:00, 2026-04-21 05:03:00, 2026-04-21 05:08:00, 2026-04-21 05:13:00]",0.255477396741908,6.500634631073378E-4,true,3.0424481585277077,568d09e707b929320970785286f43c8426815bf6d6bbecf25746cd80ceabfbd5
